file_id,window,rms,mean,std,peak,peak_to_peak,skewness,kurtosis,crest_factor,dominant_frequency_hz,spectral_centroid_hz,spectral_bandwidth_hz,spectral_energy,label
97,37,0.07337123295224718,0.013665802769230767,0.07208733355871479,0.24741784615384615,0.4796067692307692,-0.0030780009502494074,-0.1513124421271268,3.372136956112966,1036.0,1143.1279878167807,1105.289124320042,374154.0262493886,normal
97,38,0.07287961529744398,0.01294720969230769,0.07172034639547445,0.2438713846153846,0.48690830769230764,-0.00012702239840992557,-0.2006018883516818,3.346222172277817,1036.0,1144.7558004239818,1097.987279649734,370354.18227201543,normal
98,0,0.06511429192940689,0.010946223076923079,0.06418762508317517,0.22780799999999998,0.43934399999999996,-0.19870671116339153,-0.06752873885206334,3.498586765666992,90.0,1127.8129035661948,1099.0189066760465,296643.6884673439,normal
98,1,0.06585521537387962,0.011559430615384616,0.06483277686315911,0.22780799999999998,0.43934399999999996,-0.14941229646787915,-0.06456944503272899,3.4592248876063394,90.0,1105.049126534025,1086.001421722468,302636.8048608133,normal
98,2,0.0657402991655553,0.010423154769230768,0.06490874193075515,0.22342707692307692,0.4270356923076923,-0.16904764559000315,-0.14445063232348376,3.3986318857542073,90.0,1105.4898949958172,1108.0277183028575,303346.42494348926,normal
98,3,0.06631381889983592,0.009920113538461539,0.0655676286323081,0.23844738461538462,0.46145723076923073,-0.19429306603197666,-0.15940347414958866,3.5957420123179573,90.0,1131.3415238411696,1128.7670551852625,309536.2059737732,normal
98,4,0.06565163980605258,0.009822916153846154,0.06491261916960506,0.25138153846153843,0.4785636923076923,-0.209642534877188,-0.08035090217847829,3.8290214715758397,90.0,1126.92710063233,1100.552586075953,303382.6659379207,normal
98,5,0.06532986599283007,0.010072837384615386,0.06454865868214638,0.25138153846153843,0.4785636923076923,-0.16910882764978144,-0.04630786266345188,3.8478808220596608,90.0,1124.9103687319782,1098.620437098385,299990.1128481914,normal
98,6,0.0672713122004602,0.011164452153846156,0.06633840858263233,0.23239753846153846,0.45957969230769236,-0.1966884708939729,-0.12422332899898159,3.454630671823711,90.0,1122.3590774258253,1108.7259522536585,316856.4820287391,normal
98,7,0.0664395045466317,0.012684910615384614,0.06521733517310867,0.23239753846153846,0.4368406153846154,-0.22719479258574865,-0.15717605979728555,3.49788187084427,90.0,1109.9774627770853,1095.3489250255448,306237.65810989664,normal
98,8,0.0651417529049282,0.011872736153846153,0.06405065267230206,0.22154953846153846,0.4259926153846154,-0.18634349702201716,-0.10708599442731881,3.401037408141,90.0,1131.7498044430934,1120.0003351382136,295379.0039133686,normal
98,9,0.06471132530862633,0.010069516923076923,0.06392308231096754,0.22154953846153846,0.4207772307692308,-0.1751099202699243,-0.15590278207894226,3.4236594198141828,90.0,1123.3660422129237,1101.989335640371,294203.55384921527,normal
98,10,0.06534257307674601,0.009148653846153846,0.06469894890253741,0.26911384615384615,0.490872,-0.23204913227782434,-0.1156702899266211,4.118507023556711,90.0,1109.824690440919,1085.3610919394193,301388.68723176664,normal
98,11,0.06691549699573573,0.009684326,0.06621100790738685,0.26911384615384615,0.490872,-0.21994288656024583,-0.04499946190964543,4.021696889899745,90.0,1107.230521482237,1083.1823810344133,315640.6256327941,normal
98,12,0.06701703785828314,0.01051287676923077,0.06618733100324807,0.25138153846153843,0.4958787692307692,-0.13376722284610906,-0.10904835828517356,3.7510093924640433,90.0,1114.3056500388393,1089.0035154635298,315414.92065370677,normal
98,13,0.06544995495956249,0.009914115846153846,0.06469472089125819,0.25138153846153843,0.49462707692307684,-0.1297188334366395,-0.11948326288213806,3.8408206486444745,90.0,1125.0364107785554,1093.8020497525092,301349.2976769403,normal
98,14,0.06520453538471223,0.009755150923076923,0.06447067911232346,0.24324553846153843,0.4562418461538461,-0.1781884155154018,-0.12990528982889105,3.73050029459407,90.0,1133.5579775722586,1111.4273511807148,299265.7318787691,normal
98,15,0.06659658687554419,0.010301810153846154,0.06579497010430217,0.2415766153846154,0.46312615384615385,-0.187740936876026,-0.10022774591887984,3.6274624078869713,90.0,1110.1244580817604,1085.6511715126776,311686.4225820744,normal
98,16,0.06656362490929399,0.011471325384615384,0.06556771198528634,0.2415766153846154,0.46312615384615385,-0.14538489329460025,-0.14285128899191646,3.629258708698797,90.0,1108.5872613070892,1090.9408576064266,309536.9897236561,normal
98,17,0.06637203697324534,0.01279966646153846,0.06512615319862837,0.22968553846153844,0.43558892307692304,-0.13447748200905854,-0.1796050838578127,3.4605769076233868,90.0,1129.7515596463104,1112.336218889121,305381.9422491257,normal
98,18,0.06633766923789959,0.012427861692307692,0.0651631384578263,0.2290596923076923,0.4418473846153846,-0.1781759867147475,-0.16745788303864773,3.452935488074511,90.0,1118.2947988059627,1089.489962667263,305728.89324730594,normal
98,19,0.0666070390783657,0.011531406615384614,0.06560125239854495,0.2290596923076923,0.45478153846153846,-0.20157532335490616,-0.1271766872273985,3.438971248041741,90.0,1126.0112614429227,1107.1835479080773,309853.75298488565,normal
98,20,0.06637036496283473,0.011690667076923077,0.0653326384634543,0.235944,0.44309907692307693,-0.14748730332268117,-0.08385803493814858,3.5549601110694664,90.0,1132.3894479811067,1110.6616859873272,307321.46445403254,normal
98,21,0.06582247619185388,0.011759318923076923,0.06476354522794854,0.25534523076923077,0.471888,-0.11492959424975312,-0.08150843297487542,3.8793015021946564,90.0,1112.5693822786195,1097.718889129991,301990.80891565845,normal
98,22,0.0657373427245707,0.011796765384615384,0.06467019835247151,0.25534523076923077,0.471888,-0.16523511904750546,-0.1178388459713986,3.8843254105826546,90.0,1139.641462165987,1140.4673630247682,301120.89166787034,normal
98,23,0.06493804252330837,0.010981131384615386,0.06400284462641344,0.23239753846153846,0.4599969230769231,-0.1830587030456792,-0.16241500705567624,3.5787579888649006,90.0,1146.409822479626,1128.9168579220118,294938.2187239016,normal
98,24,0.06586026594193238,0.009862692153846154,0.06511760079594855,0.2342750769230769,0.46667261538461535,-0.1076997463536988,-0.11154483486005118,3.557153521512232,90.0,1126.9503509318606,1111.6533965057138,305301.73977032333,normal
98,25,0.06670651430254786,0.010687887692307692,0.06584472725338485,0.3079163076923077,0.5421913846153846,-0.17667189359889296,0.027795326217126437,4.615985573699012,90.0,1127.0917309768479,1116.2076720922823,312158.02625438885,normal
98,26,0.06707195717529559,0.012271817384615384,0.06593974474778726,0.3079163076923077,0.5651390769230769,-0.23154043026458393,0.07538510694546252,4.590835285864024,90.0,1126.0876822519067,1104.2014314988255,313059.5965558297,normal
98,27,0.06834682316953487,0.013247841846153846,0.06705059972727286,0.2572227692307692,0.48857723076923076,-0.18587499828323767,-0.09662801617135885,3.7634926877687636,90.0,1112.468300301562,1087.0557556872996,323696.3705809013,normal
98,28,0.06793455542028422,0.012731727384615385,0.06673085446744634,0.23093723076923076,0.46020553846153844,-0.20366755565255268,-0.08784146686817662,3.399407405266929,90.0,1125.5939856202888,1097.606619338519,320616.50019160775,normal
98,29,0.06665699662619888,0.012437284153846154,0.06548640440657569,0.29039261538461536,0.519660923076923,-0.1970668089401177,0.0018360973931685898,4.356521146806056,90.0,1126.0990658525175,1106.0541225895734,308769.78019410203,normal
98,30,0.06612832239131078,0.013287322307692306,0.06477964254440309,0.29039261538461536,0.5394793846153846,-0.16723158437237376,0.14027706269396045,4.391350103609657,90.0,1135.3199943691102,1125.5687363808272,302140.9519946202,normal
98,31,0.06591931952444065,0.014648381230769229,0.06427115693593316,0.24908676923076922,0.4946270769230769,-0.12915163051312803,0.018234642275423152,3.778661112216371,90.0,1119.5366952011182,1106.4159123388163,297416.27670234855,normal
98,32,0.06680821468944594,0.016107106923076923,0.06483747879552125,0.23156307692307693,0.46124861538461537,-0.16774296862642066,-0.14654586430593897,3.4660868876602122,90.0,1125.7225280542293,1099.7668813885623,302680.70341506455,normal
98,33,0.0683410496011039,0.01625562369230769,0.06637961855083704,0.2424110769230769,0.4739741538461538,-0.13906341465441358,-0.053824569963958346,3.5470786348467387,90.0,1121.526612885809,1104.317814746002,317250.2714302761,normal
98,34,0.06761385720198672,0.01547095169230769,0.06582008310132198,0.2424110769230769,0.44768861538461535,-0.11473427742380607,-0.043079047680261606,3.585227747012103,90.0,1110.9662226245312,1095.3386540925048,311924.4004470457,normal
98,35,0.0663223088588769,0.014878031999999998,0.06463197982561912,0.2641070769230769,0.4752258461538461,-0.15225674924048613,-0.06675109638596233,3.9821755524985396,90.0,1118.0758666807942,1099.647726999812,300765.08290417015,normal
98,36,0.06699556506091921,0.016232206615384614,0.06499939389123041,0.2641070769230769,0.47918953846153844,-0.15227448417252057,-0.059442401927179755,3.942157614208101,90.0,1113.8162079602366,1093.885539655493,304194.32684943336,normal
98,37,0.06813540182851535,0.01784981030769231,0.06575573932602884,0.2705741538461538,0.5336381538461538,-0.17045654527497348,-0.01836519225064892,3.9711243580413695,90.0,1103.8123452407838,1087.9229786843136,311314.8425324869,normal
98,38,0.06670083679369064,0.017212994461538463,0.06444155841260825,0.2705741538461538,0.5013027692307692,-0.1522157409061757,-0.05196875131054002,4.0565331239104925,90.0,1109.672660756076,1094.4056014171329,298995.4404779051,normal
98,39,0.0659774247611028,0.016200497076923077,0.06395752084444478,0.23093723076923076,0.4549901538461538,-0.1461986218462625,-0.09935998309776872,3.5002462070235354,90.0,1137.5927896215176,1114.5983226640656,294520.64374307264,normal
98,40,0.06755691686341535,0.015159193384615384,0.06583415429712944,0.23615261538461538,0.46020553846153844,-0.16630868208583185,-0.04656953340732528,3.495609722126041,90.0,1121.6222356692413,1104.1550274222498,312057.78411288117,normal
98,41,0.06699686178708009,0.012308968307692306,0.06585642556742158,0.23615261538461538,0.45832799999999996,-0.16160514360217013,-0.052277913819297694,3.52483100081795,90.0,1101.5432030112192,1081.56336135287,312268.9528320879,normal
98,42,0.06554440793542711,0.009616421692307692,0.06483512817478959,0.23823876923076923,0.46667261538461535,-0.1564641841644086,-0.07486016091488512,3.6347688038539725,90.0,1096.078316953464,1085.7339259437517,302658.7568984366,normal
98,43,0.06444900264653455,0.00786069723076923,0.0639678308306542,0.23823876923076923,0.46667261538461535,-0.1547777455285339,-0.09621361776238713,3.696547028623094,90.0,1113.3039297897694,1108.1175872736012,294615.60401597637,normal
98,44,0.06586735136041996,0.007889885999999999,0.06539310112040889,0.22697353846153845,0.45373846153846153,-0.14878894622212963,-0.034126792460053235,3.445918710463406,90.0,1108.0934587582387,1091.6586285600422,307890.55254204705,normal
98,45,0.06684599354662128,0.010091664923076922,0.06607983922737157,0.23010276923076922,0.45707630769230767,-0.12996222936118954,-0.04546680910372558,3.4422821327397224,90.0,1108.8061536932792,1106.5708049306731,314391.25239277544,normal
98,46,0.06585732579011627,0.010628362769230768,0.06499404022732502,0.23010276923076922,0.4410129230769231,-0.12698313602463035,-0.1895155664381596,3.4939585910927247,90.0,1100.3435772143177,1094.3589867020103,304144.2193389332,normal
98,47,0.06522868429444792,0.010312623384615385,0.06440831509760088,0.23844738461538462,0.4504006153846154,-0.15643125732720162,-0.13866383978529795,3.6555602369505493,90.0,1110.7960446364748,1106.1937366155055,298687.03716276714,normal
98,48,0.06584493365474035,0.010898311076923076,0.06493675464378995,0.23844738461538462,0.4520695384615384,-0.16835547233868084,-0.04603665033717119,3.621347480820465,90.0,1106.2571161913406,1093.286857429521,303608.3116176197,normal
98,49,0.0670892131176811,0.011128309538461539,0.06615983104245218,0.23093723076923076,0.4418473846153846,-0.17192765042101385,-0.0748241808009773,3.442240861644093,90.0,1105.960405706037,1099.727353881022,315152.8735681607,normal
98,50,0.06735573239817513,0.011183975076923076,0.0664207301102099,0.23093723076923076,0.4493575384615384,-0.1901783492878278,-0.0710202527356043,3.428620290312329,90.0,1127.0870364364382,1120.4353525781742,317643.3659474969,normal
98,51,0.06649804733786777,0.011104562153846156,0.06556431193203105,0.24282830769230768,0.4668812307692307,-0.1828998718781051,0.01811910202393685,3.6516607240890733,90.0,1114.5183372027475,1111.747805699487,309504.88961840264,normal
98,52,0.06565930685762826,0.010943545846153846,0.06474089419630623,0.24282830769230768,0.45707630769230767,-0.16910195871286263,-0.006597360688434417,3.6983075105992538,90.0,1116.0004622218191,1113.4543606476072,301779.6064031387,normal
98,53,0.06541160290226496,0.011913989846153845,0.06431745206543353,0.22488738461538463,0.4458110769230769,-0.17156166047769678,-0.15915199708869965,3.438035067744803,90.0,1114.0680926196437,1106.5788354569902,297844.8947986626,normal
98,54,0.06586033604162478,0.013343057384615383,0.06449454770092275,0.2415766153846154,0.4504006153846154,-0.17738229995253924,-0.10570902567344431,3.668013707551312,90.0,1115.2772082275492,1101.109167617876,299487.36118657695,normal
98,55,0.06722511136657087,0.013601914307692307,0.06583466811197618,0.2415766153846154,0.47439138461538466,-0.16264986890956368,0.04575297909889242,3.5935472693726846,90.0,1106.5520915452125,1096.1996354581868,312062.653905559,normal
98,56,0.06753765279154537,0.01437714646153846,0.06598963709715949,0.23281476923076924,0.455616,-0.1678614115388864,0.06501839108214691,3.447184786675232,90.0,1121.8686209898278,1104.9638166948216,313533.5210160521,normal
98,57,0.06602206711534915,0.015280677076923077,0.06422938777735987,0.24282830769230768,0.46396061538461536,-0.21500138395664029,0.029481766660232278,3.6779870473921243,90.0,1135.918568327119,1116.000718952942,297029.8264287227,normal
98,58,0.06573445100528454,0.014794603230769232,0.06404793333285834,0.2438713846153846,0.4683415384615385,-0.21199625207903708,0.01583887695412134,3.709947841441305,90.0,1141.6942333833458,1132.095365560158,295353.92041598714,normal
98,59,0.06681069789326402,0.014096002461538462,0.06530675361392033,0.2438713846153846,0.4687587692307692,-0.16458501603872844,-0.05026880286939317,3.6501846606211275,90.0,1121.39267399262,1103.1242067260484,307077.9888834892,normal
98,60,0.06703403242236053,0.014237461076923075,0.06550462735475397,0.2438713846153846,0.4798153846153846,-0.13759233902693613,-0.11575081911520702,3.638023490498484,90.0,1107.1495538738443,1094.6813495681176,308941.649402146,normal
98,61,0.0669905538793045,0.014892774153846152,0.06531416069321057,0.2438713846153846,0.4798153846153846,-0.16611443142764268,-0.13381352123383117,3.6403846586305684,90.0,1098.291714620057,1084.901846535206,307147.6509119677,normal
98,62,0.0668436080949647,0.015264213846153845,0.0650774286432102,0.24011630769230768,0.46708984615384613,-0.21513522814182637,-0.11048580906299144,3.592210452661001,90.0,1108.1713795319995,1087.62229753892,304925.1639080122,normal
98,63,0.06788402739267024,0.01519225892307692,0.06616219799751966,0.24011630769230768,0.4766861538461538,-0.2125610644376946,-0.04146101815022529,3.537154716872826,90.0,1098.0953540664038,1087.1896018620737,315175.42415452126,normal
98,64,0.06724761041078986,0.01484481,0.06558866306020632,0.23656984615384613,0.47272246153846154,-0.1640168185793621,-0.10428351547748971,3.517892230054446,90.0,1102.4160089108195,1096.0197702929236,309734.8366675445,normal
98,65,0.06596371857739326,0.014817446615384616,0.06427795457509336,0.2238443076923077,0.43225107692307696,-0.15187049613468667,-0.12513511852215053,3.393445859630819,90.0,1112.506859030835,1101.28684685,297479.19210345217,normal
98,66,0.06555817088764151,0.015517299076923076,0.06369526826610065,0.2238443076923077,0.44122153846153844,-0.15957366035291187,-0.114133199096909,3.4144379664885522,90.0,1130.789698317276,1123.8732489900294,292110.2809383319,normal
98,67,0.06521894529983822,0.015435539230769232,0.06336603944289618,0.23218892307692307,0.44956615384615384,-0.1575750049477679,-0.1019398864834451,3.5601453229495728,90.0,1131.6108019543378,1122.2554807106815,289098.3591789017,normal
98,68,0.06505846037352439,0.015255156461538463,0.06324463192641273,0.23218892307692307,0.44831446153846155,-0.13226957312356621,-0.09964108005075811,3.568927419183326,90.0,1110.3367600527376,1097.4671108974728,287991.60966543056,normal
98,69,0.06637845452517746,0.015312160615384618,0.0645882107078352,0.25847446153846154,0.5073526153846154,-0.18178774435001943,-0.07667437482465234,3.893951183217466,90.0,1117.165762146368,1108.2896190455137,300357.8632022004,normal
98,70,0.06731875339972276,0.01441687030769231,0.06575688868722322,0.25847446153846154,0.5073526153846154,-0.208861512533536,-0.07546441549768357,3.839561021038248,90.0,1118.9949325374298,1099.492709235419,311325.7262360453,normal
98,71,0.06737133647688219,0.013326229076923076,0.06604020440058198,0.26076923076923075,0.47376553846153846,-0.1891974999674656,-0.09094638630810303,3.870625764693137,90.0,1120.9195463654185,1093.8493680683805,314014.2190437212,normal
98,72,0.06692900528768493,0.011389304769230769,0.06595282773067836,0.26076923076923075,0.47626892307692303,-0.19052342259195218,-0.06692285034960532,3.896206579618968,90.0,1107.1898031663277,1091.2141164436734,313183.8353084255,normal
98,73,0.06457763783971321,0.010398294769230768,0.06373497293362057,0.2236356923076923,0.4391353846153846,-0.1804796359667643,-0.1310592297689661,3.463051604067243,90.0,1113.0068902233475,1096.1634714580528,292474.5679576639,normal
98,74,0.0638492055182944,0.011075860153846154,0.06288120837873458,0.2236356923076923,0.4314166153846154,-0.1979509721036338,-0.1522454260007633,3.5025602980073898,90.0,1151.6065539477186,1116.6076240567722,284691.3386244323,normal
98,75,0.06474327430615212,0.011480208923076924,0.06371731609981827,0.22718215384615387,0.4426818461538462,-0.18747944137322511,-0.07932222578124515,3.508969175267156,90.0,1133.24366376287,1107.2805036853058,292312.5400477583,normal
98,76,0.06644629494792861,0.011927132615384617,0.0653670683133499,0.22718215384615387,0.4433076923076923,-0.15780147785608342,-0.08841159595371195,3.419034184286539,90.0,1121.6302106571823,1106.0169402567692,307645.4607047162,normal
98,77,0.0669512823989051,0.01263765923076923,0.06574772835638425,0.24720923076923076,0.46729846153846155,-0.19524203108242946,-0.060311369563867956,3.69237484199815,90.0,1107.8780306899048,1092.8873310590952,311238.9925361585,normal
98,78,0.06645601457586477,0.01461960969230769,0.06482799461461178,0.24720923076923076,0.4839876923076923,-0.22652548074902326,-0.0031092347267764886,3.7198925085557453,90.0,1121.331759681973,1107.3369177707332,302592.1603242729,normal
99,0,0.06511429192940689,0.010946223076923079,0.06418762508317517,0.22780799999999998,0.43934399999999996,-0.19870671116339153,-0.06752873885206334,3.498586765666992,90.0,1127.8129035661948,1099.0189066760465,296643.6884673439,normal
99,1,0.06585521537387962,0.011559430615384616,0.06483277686315911,0.22780799999999998,0.43934399999999996,-0.14941229646787915,-0.06456944503272899,3.4592248876063394,90.0,1105.049126534025,1086.001421722468,302636.8048608133,normal
99,2,0.0657402991655553,0.010423154769230768,0.06490874193075515,0.22342707692307692,0.4270356923076923,-0.16904764559000315,-0.14445063232348376,3.3986318857542073,90.0,1105.4898949958172,1108.0277183028575,303346.42494348926,normal
99,3,0.06631381889983592,0.009920113538461539,0.0655676286323081,0.23844738461538462,0.46145723076923073,-0.19429306603197666,-0.15940347414958866,3.5957420123179573,90.0,1131.3415238411696,1128.7670551852625,309536.2059737732,normal
99,4,0.06565163980605258,0.009822916153846154,0.06491261916960506,0.25138153846153843,0.4785636923076923,-0.209642534877188,-0.08035090217847829,3.8290214715758397,90.0,1126.92710063233,1100.552586075953,303382.6659379207,normal
99,5,0.06532986599283007,0.010072837384615386,0.06454865868214638,0.25138153846153843,0.4785636923076923,-0.16910882764978144,-0.04630786266345188,3.8478808220596608,90.0,1124.9103687319782,1098.620437098385,299990.1128481914,normal
99,6,0.0672713122004602,0.011164452153846156,0.06633840858263233,0.23239753846153846,0.45957969230769236,-0.1966884708939729,-0.12422332899898159,3.454630671823711,90.0,1122.3590774258253,1108.7259522536585,316856.4820287391,normal
